user_id,user_name,transaction_date,transaction_amount,transaction_category_detail,merchant_name
usr_o3p4q5r6,Zoe Andersen,3/23/2024,-42,REFUND_INCOME,Zara Refund
usr_o3p4q5r6,Zoe Andersen,3/24/2024,-3806,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,3/25/2024,-611,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,3/26/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,3/26/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,3/27/2024,-6387,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,3/28/2024,25,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,3/28/2024,156,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,3/28/2024,137,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,3/28/2024,39,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,3/29/2024,216,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,3/29/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,3/30/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,3/31/2024,60,INTERNET_HOUSING,Spectrum
usr_o3p4q5r6,Zoe Andersen,3/31/2024,-501,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,4/1/2024,-33,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,4/1/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,4/1/2024,-5686,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,4/4/2024,11,STREAMING_ENTERTAINMENT,Spotify
usr_o3p4q5r6,Zoe Andersen,4/6/2024,313,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,4/6/2024,9,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,4/8/2024,-109,REFUND_INCOME,Amazon Refund
usr_o3p4q5r6,Zoe Andersen,4/10/2024,405,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/10/2024,-19,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,4/11/2024,-65,REFUND_INCOME,Target Refund
usr_o3p4q5r6,Zoe Andersen,4/11/2024,-537,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,4/11/2024,4,COFFEE_FOOD,Peet's Coffee
usr_o3p4q5r6,Zoe Andersen,4/13/2024,39,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,4/13/2024,-1019,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,4/14/2024,155,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,4/17/2024,36,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,4/18/2024,167,FLIGHTS_TRAVEL,JetBlue
usr_o3p4q5r6,Zoe Andersen,4/18/2024,162,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,4/18/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,4/18/2024,15,STREAMING_ENTERTAINMENT,Netflix
usr_o3p4q5r6,Zoe Andersen,4/19/2024,369,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/19/2024,73,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,4/21/2024,5,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,4/21/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,4/22/2024,195,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/22/2024,202,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/22/2024,-5295,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,4/23/2024,70,INTERNET_HOUSING,Google Fiber
usr_o3p4q5r6,Zoe Andersen,4/25/2024,60,INTERNET_HOUSING,Spectrum
usr_o3p4q5r6,Zoe Andersen,4/25/2024,403,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,4/25/2024,49,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,4/26/2024,-48,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,4/27/2024,123,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,4/27/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,4/27/2024,-933,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,4/28/2024,-6222,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,4/28/2024,189,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/29/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,4/29/2024,351,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,4/30/2024,124,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,5/1/2024,52,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,5/3/2024,-554,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,5/5/2024,217,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,5/5/2024,589,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,5/11/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,5/11/2024,53,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,5/12/2024,4,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,5/12/2024,-6240,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,5/13/2024,-6370,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,5/18/2024,18,FASTFOOD_FOOD,McDonald's
usr_o3p4q5r6,Zoe Andersen,5/20/2024,119,GROCERIES_FOOD,Safeway
usr_o3p4q5r6,Zoe Andersen,5/20/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,5/21/2024,5,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,5/22/2024,90,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,5/22/2024,-613,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,5/22/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,5/22/2024,6,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,5/22/2024,9,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,5/24/2024,1550,RENT_HOUSING,Essex Property
usr_o3p4q5r6,Zoe Andersen,5/25/2024,-611,FREELANCE_INCOME,Square Payout
usr_o3p4q5r6,Zoe Andersen,5/25/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,5/26/2024,5,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,5/26/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,5/27/2024,-70,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,5/29/2024,2179,RENT_HOUSING,Equity Residential
usr_o3p4q5r6,Zoe Andersen,5/29/2024,210,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,6/1/2024,-326,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,6/1/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,6/2/2024,22,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,6/2/2024,-716,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,6/3/2024,5,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,6/3/2024,-929,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,6/4/2024,267,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,6/4/2024,10,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,6/4/2024,58,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,6/6/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,6/7/2024,8,COFFEE_FOOD,Dunkin'
usr_o3p4q5r6,Zoe Andersen,6/7/2024,200,FLIGHTS_TRAVEL,Spirit Airlines
usr_o3p4q5r6,Zoe Andersen,6/8/2024,-6537,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,6/9/2024,-1095,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,6/11/2024,55,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,6/11/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,6/11/2024,310,HOTELS_TRAVEL,IHG
usr_o3p4q5r6,Zoe Andersen,6/11/2024,304,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,6/11/2024,-2866,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,6/12/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,6/14/2024,-18,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,6/15/2024,-7363,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,6/16/2024,77,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,6/16/2024,439,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,6/17/2024,98,GROCERIES_FOOD,Trader Joe's
usr_o3p4q5r6,Zoe Andersen,6/17/2024,18,FASTFOOD_FOOD,McDonald's
usr_o3p4q5r6,Zoe Andersen,6/18/2024,15,STREAMING_ENTERTAINMENT,Netflix
usr_o3p4q5r6,Zoe Andersen,6/20/2024,54,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,6/21/2024,21,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,6/22/2024,1850,RENT_HOUSING,AvalonBay
usr_o3p4q5r6,Zoe Andersen,6/22/2024,-549,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,6/22/2024,15,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,6/23/2024,8,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,6/23/2024,472,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,6/24/2024,10,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,6/24/2024,5,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,6/25/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,6/25/2024,69,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,6/26/2024,2100,RENT_HOUSING,Invitation Homes
usr_o3p4q5r6,Zoe Andersen,6/26/2024,77,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,6/26/2024,9,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,6/29/2024,2100,RENT_HOUSING,Invitation Homes
usr_o3p4q5r6,Zoe Andersen,6/30/2024,98,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,6/30/2024,18,STREAMING_ENTERTAINMENT,Hulu
usr_o3p4q5r6,Zoe Andersen,7/1/2024,54,GROCERIES_FOOD,Trader Joe's
usr_o3p4q5r6,Zoe Andersen,7/1/2024,6,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,7/1/2024,503,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,7/1/2024,129,HOTELS_TRAVEL,Best Western
usr_o3p4q5r6,Zoe Andersen,7/1/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,7/2/2024,58,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,7/3/2024,-1166,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/5/2024,41,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,7/5/2024,-744,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/6/2024,-3245,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,7/6/2024,11,STREAMING_ENTERTAINMENT,Spotify
usr_o3p4q5r6,Zoe Andersen,7/8/2024,17,FASTFOOD_FOOD,Chick-fil-A
usr_o3p4q5r6,Zoe Andersen,7/8/2024,-1194,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/8/2024,-1050,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/10/2024,-53,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,7/10/2024,382,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,7/11/2024,8,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,7/13/2024,170,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,7/13/2024,1550,RENT_HOUSING,Essex Property
usr_o3p4q5r6,Zoe Andersen,7/14/2024,8,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,7/15/2024,1650,RENT_HOUSING,Greystar
usr_o3p4q5r6,Zoe Andersen,7/17/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,7/17/2024,382,FLIGHTS_TRAVEL,JetBlue
usr_o3p4q5r6,Zoe Andersen,7/18/2024,139,FLIGHTS_TRAVEL,JetBlue
usr_o3p4q5r6,Zoe Andersen,7/19/2024,6,COFFEE_FOOD,Starbucks
usr_o3p4q5r6,Zoe Andersen,7/20/2024,-856,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/20/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,7/20/2024,-6449,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,7/21/2024,482,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,7/21/2024,23,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,7/21/2024,106,HOTELS_TRAVEL,IHG
usr_o3p4q5r6,Zoe Andersen,7/22/2024,528,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,7/24/2024,-600,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,7/24/2024,431,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,7/24/2024,227,HOTELS_TRAVEL,Hampton Inn
usr_o3p4q5r6,Zoe Andersen,7/25/2024,11,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,7/26/2024,-6199,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,7/27/2024,184,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,7/27/2024,-6248,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,7/30/2024,-14,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,7/31/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,7/31/2024,-6952,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/1/2024,237,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,8/1/2024,-73,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,8/3/2024,9,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,8/3/2024,112,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,8/4/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,8/8/2024,64,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,8/8/2024,25,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,8/9/2024,-565,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,8/10/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,8/10/2024,105,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,8/11/2024,-7191,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/11/2024,-902,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,8/11/2024,33,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,8/12/2024,581,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,8/13/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,8/14/2024,-931,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,8/15/2024,6,COFFEE_FOOD,Peet's Coffee
usr_o3p4q5r6,Zoe Andersen,8/16/2024,7,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,8/16/2024,-3537,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/16/2024,113,INSURANCE_FINANCE,State Farm
usr_o3p4q5r6,Zoe Andersen,8/17/2024,125,INSURANCE_FINANCE,Geico
usr_o3p4q5r6,Zoe Andersen,8/17/2024,8,COFFEE_FOOD,Peet's Coffee
usr_o3p4q5r6,Zoe Andersen,8/19/2024,-707,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,8/20/2024,118,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,8/22/2024,-5210,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/22/2024,-7193,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/23/2024,542,FLIGHTS_TRAVEL,Alaska Airlines
usr_o3p4q5r6,Zoe Andersen,8/24/2024,-6657,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/24/2024,-5128,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/25/2024,25,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,8/26/2024,-3799,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,8/26/2024,143,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,8/27/2024,151,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,8/28/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,8/29/2024,7,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,8/29/2024,60,INTERNET_HOUSING,Spectrum
usr_o3p4q5r6,Zoe Andersen,8/29/2024,-675,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,8/30/2024,14,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,8/31/2024,9,COFFEE_FOOD,Starbucks
usr_o3p4q5r6,Zoe Andersen,9/2/2024,26,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,9/3/2024,-978,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,9/3/2024,-15,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,9/3/2024,156,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,9/4/2024,9,FASTFOOD_FOOD,Popeyes
usr_o3p4q5r6,Zoe Andersen,9/5/2024,-24,REFUND_INCOME,Zara Refund
usr_o3p4q5r6,Zoe Andersen,9/5/2024,25,COURSES_EDUCATION,Skillshare
usr_o3p4q5r6,Zoe Andersen,9/6/2024,-78,REFUND_INCOME,Zara Refund
usr_o3p4q5r6,Zoe Andersen,9/8/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,9/8/2024,43,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,9/10/2024,585,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,9/10/2024,23,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,9/10/2024,24,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,9/10/2024,-10,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,9/12/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,9/14/2024,-201,FREELANCE_INCOME,Venmo Business
usr_o3p4q5r6,Zoe Andersen,9/14/2024,298,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,9/14/2024,31,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,9/14/2024,-39,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,9/17/2024,-1154,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,9/19/2024,106,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,9/19/2024,340,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,9/21/2024,300,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,9/23/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,9/23/2024,8,STREAMING_ENTERTAINMENT,Paramount+
usr_o3p4q5r6,Zoe Andersen,9/26/2024,109,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,9/26/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,9/28/2024,36,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,9/29/2024,235,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,9/29/2024,86,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,9/29/2024,306,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,9/29/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,9/30/2024,8,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,9/30/2024,160,INSURANCE_FINANCE,Geico
usr_o3p4q5r6,Zoe Andersen,9/30/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,10/1/2024,-218,REFUND_INCOME,Best Buy Refund
usr_o3p4q5r6,Zoe Andersen,10/1/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,10/1/2024,14,STREAMING_ENTERTAINMENT,YouTube Premium
usr_o3p4q5r6,Zoe Andersen,10/1/2024,4,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,10/1/2024,51,GROCERIES_FOOD,Kroger
usr_o3p4q5r6,Zoe Andersen,10/2/2024,-77,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,10/4/2024,23,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,10/4/2024,327,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,10/4/2024,57,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,10/5/2024,121,HOTELS_TRAVEL,Wyndham
usr_o3p4q5r6,Zoe Andersen,10/5/2024,48,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,10/6/2024,110,INSURANCE_FINANCE,Allstate
usr_o3p4q5r6,Zoe Andersen,10/7/2024,80,INTERNET_HOUSING,Verizon Fios
usr_o3p4q5r6,Zoe Andersen,10/9/2024,-793,FREELANCE_INCOME,Stripe Payout
usr_o3p4q5r6,Zoe Andersen,10/10/2024,6,FASTFOOD_FOOD,Taco Bell
usr_o3p4q5r6,Zoe Andersen,10/10/2024,69,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,10/13/2024,-64,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,10/13/2024,378,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,10/13/2024,-692,FREELANCE_INCOME,Square Payout
usr_o3p4q5r6,Zoe Andersen,10/13/2024,8,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,10/17/2024,-5170,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,10/18/2024,61,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,10/21/2024,23,FASTFOOD_FOOD,Shake Shack
usr_o3p4q5r6,Zoe Andersen,10/21/2024,-16,REFUND_INCOME,Walmart Refund
usr_o3p4q5r6,Zoe Andersen,10/22/2024,1975,RENT_HOUSING,Lincoln Property
usr_o3p4q5r6,Zoe Andersen,10/24/2024,40,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,10/24/2024,4,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,10/24/2024,20,COURSES_EDUCATION,Skillshare
usr_o3p4q5r6,Zoe Andersen,10/27/2024,-4453,SALARY_INCOME,Direct Deposit - Employer
usr_o3p4q5r6,Zoe Andersen,10/28/2024,153,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,10/29/2024,64,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,10/30/2024,116,GROCERIES_FOOD,Aldi
usr_o3p4q5r6,Zoe Andersen,10/31/2024,1420,RENT_HOUSING,Camden Property
usr_o3p4q5r6,Zoe Andersen,11/1/2024,26,COURSES_EDUCATION,Coursera
usr_o3p4q5r6,Zoe Andersen,11/1/2024,239,FLIGHTS_TRAVEL,United Airlines
usr_o3p4q5r6,Zoe Andersen,11/2/2024,208,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,11/4/2024,7,COFFEE_FOOD,The Coffee Bean
usr_o3p4q5r6,Zoe Andersen,11/4/2024,295,HOTELS_TRAVEL,Hyatt
usr_o3p4q5r6,Zoe Andersen,11/7/2024,80,INTERNET_HOUSING,Verizon Fios
